285,-9.0000,-0.7350,-25.5149
322,-11.0000,-0.7074,-23.2444
329,1.0000,-0.1843,5.6919
312,14.0000,0.2548,29.7249
291,13.0000,0.2509,19.9050
270,0.0000,0.0040,-12.1614
300,-11.0000,-0.0531,-29.7301
328,-7.0000,0.1754,-14.1935
325,7.0000,0.3228,17.6824
303,15.0000,0.0383,30.1234
278,9.0000,-0.5034,8.0886
276,-5.0000,-0.6989,-23.1014
317,-12.0000,-0.1726,-28.2165
332,-1.0000,0.7290,-1.1131
319,13.0000,1.1989,28.3628
297,16.0000,0.7613,25.9500
266,3.0000,-0.2383,-5.8500
287,-11.0000,-0.9746,-31.7829
327,-12.0000,-0.9560,-24.0812
332,3.0000,-0.4448,10.6712
309,16.0000,-0.0591,34.5747
285,13.0000,-0.0431,18.7567
270,-2.0000,-0.0459,-18.0934
307,-12.0000,0.3527,-33.1953
331,-6.0000,1.0054,-10.8000
325,9.0000,1.2336,23.3234
301,16.0000,0.5550,30.6231
271,7.0000,-0.6889,3.1200
280,-8.0000,-1.5390,-27.9126
322,-13.0000,-1.3036,-28.0885
333,0.0000,-0.2173,3.9187
315,15.0000,0.8071,32.5733
293,15.0000,1.0578,24.0148
267,2.0000,0.6126,-11.2266
298,-12.0000,0.0798,-32.9015
329,-9.0000,-0.1324,-18.3237
328,6.0000,-0.1749,16.4820
305,15.0000,-0.3956,32.4757
279,9.0000,-0.7608,10.8854
274,-5.0000,-0.8014,-22.7758
314,-13.0000,-0.1787,-30.3137
331,-3.0000,0.7961,-3.7182
320,11.0000,1.3427,27.2876
299,16.0000,0.9651,27.3558
270,5.0000,-0.0243,-2.8685
287,-9.0000,-0.7948,-29.1520
324,-11.0000,-0.8107,-23.5807
330,1.0000,-0.3092,8.4144
310,14.0000,0.0469,31.6603
288,12.0000,-0.0701,18.6984
271,-1.0000,-0.3299,-14.9031
305,-11.0000,-0.1931,-30.4727
329,-6.0000,0.4021,-11.6527
323,8.0000,0.9112,20.1605
301,15.0000,0.7654,28.5371
276,7.0000,0.0134,3.7221
281,-7.0000,-0.6953,-25.2710
319,-11.0000,-0.7720,-25.8770
329,0.0000,-0.2684,2.7199
317,13.0000,0.2406,28.8230
296,15.0000,0.3062,22.8300
270,2.0000,0.0468,-7.6220
292,-10.0000,-0.0863,-29.1745
324,-10.0000,0.0969,-20.0216
328,3.0000,0.2866,10.8045
307,14.0000,0.0797,29.8238
286,11.0000,-0.4492,14.5244
276,-2.0000,-0.7204,-16.8586
309,-10.0000,-0.2638,-27.9128
328,-3.0000,0.6808,-7.0086
320,9.0000,1.2813,21.7712
301,14.0000,0.8950,25.5773
274,5.0000,-0.2702,0.4740
283,-8.0000,-1.3066,-25.2494
320,-11.0000,-1.4298,-23.9117
330,0.0000,-0.6491,4.1951
313,13.0000,0.3503,28.8575
293,13.0000,0.9128,20.9728
273,1.0000,0.9338,-10.2301
301,-10.0000,0.7171,-28.6603
327,-7.0000,0.4632,-14.5195
324,7.0000,0.0546,15.9955
304,14.0000,-0.6265,27.9369
280,8.0000,-1.2984,7.2786
277,-6.0000,-1.3800,-21.8892
315,-12.0000,-0.5753,-26.9798
330,-2.0000,0.6933,-2.0943
317,11.0000,1.5472,25.7231
299,14.0000,1.4139,24.3910
273,4.0000,0.5246,-4.2281
290,-8.0000,-0.3632,-27.3142
323,-10.0000,-0.7118,-20.3840
328,2.0000,-0.6297,9.2545
310,14.0000,-0.5686,29.3417
287,12.0000,-0.6912,16.4390
274,-1.0000,-0.6608,-14.6238
307,-11.0000,-0.0947,-28.5227
327,-6.0000,0.8556,-10.1357
321,8.0000,1.5011,19.5759
301,14.0000,1.2556,26.0597
275,5.0000,0.2480,1.9833
283,-7.0000,-0.7609,-24.5431
319,-11.0000,-1.0839,-23.8886
330,0.0000,-0.7018,4.2081
315,14.0000,-0.1552,29.2309
295,14.0000,0.0863,22.2295
271,2.0000,0.0577,-8.5906
295,-10.0000,0.0951,-29.0626
326,-9.0000,0.3090,-18.1491
326,4.0000,0.4040,12.5755
306,15.0000,0.0775,28.9501
285,10.0000,-0.4888,11.5448
277,-3.0000,-0.6881,-18.7732
312,-10.0000,-0.1215,-27.1410
329,-3.0000,0.8709,-4.8715
319,10.0000,1.4147,22.9547
299,14.0000,0.9102,24.4511
272,4.0000,-0.3586,-2.2125
286,-10.0000,-1.4501,-27.0932
323,-11.0000,-1.6053,-22.9277
329,1.0000,-0.8653,7.1641
311,14.0000,0.1049,30.2352
290,13.0000,0.7152,18.8879
273,0.0000,0.8973,-13.1375
303,-11.0000,0.9016,-28.8334
326,-7.0000,0.8105,-11.9325
323,7.0000,0.4155,18.2042
304,14.0000,-0.3911,27.7753
278,7.0000,-1.2322,6.2183
281,-5.0000,-1.4301,-21.7564
317,-11.0000,-0.6635,-25.2953
329,0.0000,0.5980,0.0051
316,11.0000,1.4162,26.0418
296,13.0000,1.2055,22.0811
271,2.0000,0.2399,-7.1766
292,-10.0000,-0.6573,-28.6160
325,-10.0000,-0.9008,-19.3466
327,3.0000,-0.5947,11.4709
307,14.0000,-0.2396,29.9731
284,10.0000,-0.1037,14.0349
276,-2.0000,0.0090,-17.5850
310,-11.0000,0.3718,-28.2229
328,-3.0000,0.8489,-6.4535
320,10.0000,0.9387,22.6139
300,14.0000,0.3397,25.5863
272,5.0000,-0.6098,-0.4646
284,-9.0000,-1.1639,-26.1608
321,-12.0000,-0.8786,-23.6503
331,1.0000,-0.0497,5.8593
314,15.0000,0.5978,30.6345
292,15.0000,0.6353,21.4406
272,1.0000,0.2896,-11.2006
299,-11.0000,0.0751,-30.3602
326,-8.0000,0.1548,-16.1568
325,5.0000,0.1754,15.1859
304,15.0000,-0.2342,28.4358
280,9.0000,-0.8940,8.5003
277,-5.0000,-1.1341,-21.2229
315,-12.0000,-0.4845,-27.0976
330,-2.0000,0.7384,-2.1465
318,12.0000,1.6187,26.1369
297,15.0000,1.4590,24.8351
272,4.0000,0.4081,-4.4741
290,-9.0000,-0.7242,-28.2661
324,-10.0000,-1.2342,-20.8131
329,2.0000,-1.0687,10.1656
309,14.0000,-0.6489,30.4738
287,11.0000,-0.2851,16.2546
275,-2.0000,0.1020,-15.7379
307,-11.0000,0.6750,-28.8898
327,-5.0000,1.2385,-9.5424
322,8.0000,1.2799,19.8964
301,14.0000,0.5213,25.8870
274,6.0000,-0.6409,1.8769
282,-7.0000,-1.3709,-24.9434
319,-12.0000,-1.1399,-24.8898
330,0.0000,-0.2257,3.5285
314,14.0000,0.5693,29.4661
294,15.0000,0.6910,22.5061
271,2.0000,0.2947,-8.9059
296,-10.0000,-0.0544,-29.0439
326,-8.0000,-0.0532,-16.9482
325,5.0000,0.0588,14.0155
306,14.0000,-0.1053,29.2663
283,9.0000,-0.5100,10.9977
277,-4.0000,-0.6546,-19.1529
312,-11.0000,-0.1442,-27.0553
329,-3.0000,0.7690,-4.4454
319,10.0000,1.3204,23.4265
300,14.0000,0.9584,24.6013
273,4.0000,-0.0912,-2.1936
288,-8.0000,-1.0226,-26.7492
322,-10.0000,-1.2051,-22.5198
330,2.0000,-0.7138,6.8052
311,14.0000,-0.1187,29.1143
291,13.0000,0.1686,18.0662
272,0.0000,0.2483,-13.3402
302,-11.0000,0.4385,-29.4090
326,-7.0000,0.7485,-13.3266
323,6.0000,0.7903,17.0716
302,13.0000,0.2585,27.6701
278,7.0000,-0.5871,6.3063
279,-6.0000,-1.0524,-22.0506
316,-11.0000,-0.6836,-25.2733
329,-1.0000,0.2252,0.8360
317,12.0000,0.8702,27.6360
298,15.0000,0.7078,24.3869
271,3.0000,-0.0400,-4.7650
291,-10.0000,-0.6584,-27.4431
325,-10.0000,-0.6778,-20.0765
328,3.0000,-0.2820,10.1053
307,14.0000,0.0146,29.6168
286,10.0000,0.0034,14.4481
276,-1.0000,-0.0138,-17.5684
308,-10.0000,0.3285,-29.0612
328,-4.0000,0.9088,-8.1637
320,9.0000,1.1406,20.7793
301,14.0000,0.5869,25.0087
274,5.0000,-0.5024,0.3744
284,-8.0000,-1.3459,-25.1220
320,-11.0000,-1.3477,-23.5604
330,0.0000,-0.6316,4.7234
313,14.0000,0.1525,29.1562
293,13.0000,0.5040,20.9564
271,1.0000,0.4861,-10.3356
298,-11.0000,0.4723,-29.2120
325,-9.0000,0.5900,-15.8772
326,5.0000,0.5489,15.0441
305,14.0000,0.0616,29.2544
281,9.0000,-0.6624,10.3351
278,-4.0000,-0.9905,-19.7485
313,-11.0000,-0.5066,-26.9247
328,-3.0000,0.4666,-3.2482
318,10.0000,1.0841,24.4596
299,14.0000,0.7697,24.1635
272,4.0000,-0.2181,-3.1995
288,-9.0000,-1.0349,-26.8199
323,-10.0000,-1.0553,-21.6137
328,3.0000,-0.4094,7.8349
310,15.0000,0.2635,29.3456
290,12.0000,0.5113,17.3022
274,0.0000,0.4442,-13.8346
304,-10.0000,0.4339,-28.2878
327,-5.0000,0.5644,-11.2306
322,8.0000,0.5121,17.9809
302,14.0000,-0.0053,26.3534
277,6.0000,-0.7617,4.1057
281,-6.0000,-1.1333,-23.2703
318,-11.0000,-0.7226,-25.0194
329,0.0000,0.1821,1.7165
315,11.0000,0.8421,27.5213
297,14.0000,0.7766,22.3741
271,2.0000,0.1957,-7.2079
294,-10.0000,-0.2880,-27.8780
325,-9.0000,-0.3256,-18.2056
326,4.0000,-0.1377,11.8385
307,14.0000,-0.1471,29.1062
285,10.0000,-0.3993,12.9381
276,-3.0000,-0.4694,-17.5954
310,-11.0000,0.0157,-27.5271
328,-3.0000,0.8391,-6.4085
320,10.0000,1.2912,21.9522
300,14.0000,0.8586,25.1358
273,4.0000,-0.2183,-0.4412
286,-8.0000,-1.1279,-25.8368
321,-11.0000,-1.2381,-23.0627
330,0.0000,-0.6412,6.1013
312,14.0000,0.0458,29.6238
292,13.0000,0.3534,19.6872
272,0.0000,0.3552,-11.9142
300,-11.0000,0.4007,-29.3196
325,-8.0000,0.5736,-14.6323
325,5.0000,0.5537,15.7001
305,15.0000,0.0577,28.1021
280,9.0000,-0.6790,8.5929
278,-4.0000,-1.0045,-20.4443
314,-12.0000,-0.5041,-26.6097
329,-2.0000,0.4879,-2.5224
317,11.0000,1.1236,25.2700
298,15.0000,0.8351,24.3235
271,3.0000,-0.1182,-4.0700
289,-9.0000,-0.9150,-27.6199
324,-10.0000,-0.9671,-21.0281
328,2.0000,-0.4179,9.4145
308,14.0000,0.1304,30.1439
287,11.0000,0.2987,16.2509
274,-2.0000,0.2516,-15.7308
305,-11.0000,0.3513,-28.7845
327,-6.0000,0.6153,-9.4869
322,7.0000,0.6500,20.0920
302,15.0000,0.1488,26.8730
276,7.0000,-0.6393,3.4849
281,-6.0000,-1.0590,-23.7574
319,-11.0000,-0.7051,-25.0637
330,0.0000,0.1229,2.0989
315,13.0000,0.6920,28.1466
296,15.0000,0.5658,22.3859
270,2.0000,0.0143,-8.3984
293,-10.0000,-0.3285,-29.5754
326,-10.0000,-0.1666,-19.1828
328,4.0000,0.1740,12.1808
306,15.0000,0.1810,30.2446
284,11.0000,-0.2034,13.3178
276,-3.0000,-0.4851,-18.7530
311,-11.0000,-0.1926,-28.6489
328,-3.0000,0.5240,-5.8487
319,9.0000,0.9694,23.2023
300,14.0000,0.6091,25.2658
274,4.0000,-0.3432,-1.0012
286,-8.0000,-1.0975,-25.5069
321,-11.0000,-1.0457,-22.0813
330,1.0000,-0.3166,6.3049
312,13.0000,0.4256,29.0230
291,13.0000,0.6739,19.2626
272,0.0000,0.5020,-12.0341
300,-11.0000,0.3115,-29.4291
326,-8.0000,0.2766,-14.4047
324,6.0000,0.1659,16.4085
304,14.0000,-0.2648,28.4496
279,8.0000,-0.8166,7.9341
279,-5.0000,-0.9358,-21.2545
315,-11.0000,-0.3135,-26.2460
329,-1.0000,0.6677,-1.1982
316,12.0000,1.1978,25.9288
297,14.0000,0.8027,23.4883
272,3.0000,-0.1793,-5.2698
290,-10.0000,-0.9179,-27.5733
325,-10.0000,-0.8820,-19.7367
328,2.0000,-0.2859,10.4268
308,14.0000,0.2377,29.8693
287,11.0000,0.3315,15.2140
275,-1.0000,0.2049,-16.4866
308,-11.0000,0.2515,-28.7038
327,-4.0000,0.4951,-8.7328
322,9.0000,0.5356,20.4258
301,14.0000,0.0614,25.7397
274,6.0000,-0.6837,1.4551
283,-7.0000,-1.0574,-25.1131
320,-11.0000,-0.6715,-24.6967
330,0.0000,0.1710,3.7819
314,13.0000,0.7560,29.2409
294,14.0000,0.6684,21.6634
271,2.0000,0.1682,-9.7379
296,-10.0000,-0.1617,-29.3122
326,-9.0000,-0.0788,-16.8232
327,5.0000,0.0943,14.3218
305,14.0000,-0.0755,29.8845
283,9.0000,-0.5387,11.5076
276,-4.0000,-0.7447,-19.5054
312,-11.0000,-0.2573,-27.8738
330,-3.0000,0.6754,-4.5692
318,9.0000,1.2644,24.2043
299,14.0000,0.9370,25.2107
272,4.0000,-0.0794,-2.5659
286,-9.0000,-0.9652,-27.4811
323,-11.0000,-1.0896,-22.5831
329,1.0000,-0.5514,7.6545
311,14.0000,0.0462,30.3217
290,13.0000,0.2769,18.7679
273,0.0000,0.2584,-13.2657
302,-11.0000,0.3459,-29.1861
326,-7.0000,0.5836,-12.7232
324,6.0000,0.5993,17.3741
302,14.0000,0.0856,27.4615
278,8.0000,-0.7086,5.9842
280,-6.0000,-1.0990,-22.4620
316,-11.0000,-0.6405,-25.8194
330,-1.0000,0.3606,0.3445
315,12.0000,1.0798,27.0014
297,14.0000,0.9468,23.0821
273,3.0000,0.1621,-6.3466
292,-9.0000,-0.5620,-27.6983
325,-9.0000,-0.7266,-18.7158
328,3.0000,-0.4597,11.0117
307,14.0000,-0.2228,28.9841
287,11.0000,-0.2103,13.7795
275,-2.0000,-0.1544,-17.1049
308,-11.0000,0.2567,-28.3836
327,-4.0000,0.8723,-8.2672
321,9.0000,1.1239,20.4937
300,14.0000,0.6204,25.4201
274,5.0000,-0.3599,1.0730
284,-8.0000,-1.0612,-24.9294
321,-11.0000,-0.9657,-23.5247
330,0.0000,-0.2825,5.3272
314,14.0000,0.3058,30.0059
294,14.0000,0.3541,21.4314
272,1.0000,0.0501,-10.0574
297,-10.0000,-0.1019,-29.0169
326,-9.0000,0.0915,-16.3067
326,5.0000,0.3063,14.0730
305,15.0000,0.1420,28.5688
283,9.0000,-0.3218,10.0899
276,-4.0000,-0.5333,-20.0198
312,-12.0000,-0.0822,-27.7491
329,-3.0000,0.7588,-4.6371
320,11.0000,1.2060,23.9476
300,15.0000,0.7261,25.6281
272,5.0000,-0.3984,-1.3267
287,-8.0000,-1.3064,-26.6717
322,-11.0000,-1.3606,-22.9306
329,1.0000,-0.6920,6.8746
310,13.0000,0.0469,29.7475
291,12.0000,0.3924,18.4578
273,0.0000,0.4552,-13.1486
303,-10.0000,0.6083,-28.6117
326,-7.0000,0.9091,-12.1703
323,7.0000,0.9660,17.3864
302,14.0000,0.4166,26.8966
277,7.0000,-0.5446,5.3751
280,-6.0000,-1.2334,-22.5548
317,-11.0000,-1.1161,-25.3400
329,-1.0000,-0.3458,1.1369
316,12.0000,0.3936,27.6294
297,14.0000,0.5667,23.2478
271,3.0000,0.2605,-6.4896
292,-10.0000,-0.0298,-28.2453
325,-9.0000,-0.0108,-19.4947
327,4.0000,0.1125,10.8825
307,14.0000,-0.0217,29.4791
285,10.0000,-0.3899,13.9170
275,-2.0000,-0.5198,-17.5111
310,-11.0000,-0.0309,-28.4089
328,-4.0000,0.8279,-7.0705
320,9.0000,1.2978,22.0789
301,14.0000,0.8327,25.5465
274,6.0000,-0.3161,-0.1378
284,-8.0000,-1.2881,-25.6919
319,-11.0000,-1.3985,-23.7016
331,1.0000,-0.7255,4.5710
312,14.0000,0.0758,28.9573
292,14.0000,0.4740,20.9132
272,0.0000,0.5054,-10.4876
299,-11.0000,0.5308,-29.2202
325,-7.0000,0.6725,-15.1925
325,5.0000,0.6334,15.5883
304,14.0000,0.1150,28.4709
280,9.0000,-0.6799,8.8081
278,-4.0000,-1.1077,-20.5174
313,-11.0000,-0.7142,-26.5069
330,-2.0000,0.2363,-2.2034
318,11.0000,0.9455,25.6508
299,15.0000,0.8319,24.9929
272,4.0000,0.0750,-3.3276
288,-9.0000,-0.6079,-27.6073
324,-11.0000,-0.6967,-22.0614
328,2.0000,-0.3257,8.0242
310,14.0000,-0.0109,29.5223
290,12.0000,-0.0080,16.9206
273,0.0000,-0.0547,-14.5537
303,-11.0000,0.2275,-28.9823
326,-7.0000,0.7675,-11.8991
323,7.0000,1.0125,17.6059
303,14.0000,0.5156,26.9375
277,7.0000,-0.4971,5.5339
281,-6.0000,-1.2419,-22.2572
317,-11.0000,-1.1079,-25.1991
330,-1.0000,-0.2523,1.1058
315,12.0000,0.5660,27.6087
297,14.0000,0.7326,23.1224
271,2.0000,0.3183,-6.7830
293,-10.0000,-0.1170,-28.2132
325,-10.0000,-0.1789,-18.8410
327,3.0000,-0.0065,11.4914
306,14.0000,0.0166,29.2617
284,10.0000,-0.1897,13.0111
277,-2.0000,-0.2769,-18.1756
311,-11.0000,0.0763,-27.8596
328,-3.0000,0.6767,-5.5561
320,10.0000,0.9129,22.9298
300,15.0000,0.3875,24.9656
272,4.0000,-0.5986,-1.2240
286,-8.0000,-1.2704,-26.3119
322,-11.0000,-1.1069,-23.1425
330,1.0000,-0.3176,6.3780
311,14.0000,0.4246,29.9525
291,12.0000,0.6736,19.2805
272,0.0000,0.5685,-12.9587
301,-11.0000,0.5096,-29.6819
326,-7.0000,0.5891,-13.6133
325,6.0000,0.4713,17.1343
303,14.0000,-0.1315,28.4820
278,8.0000,-0.9594,7.4831
279,-5.0000,-1.3233,-21.8996
316,-11.0000,-0.7857,-26.5090
329,-1.0000,0.3182,-0.5448
316,12.0000,1.1213,26.8305
298,15.0000,1.0235,23.6119
271,3.0000,0.2321,-5.6955
290,-9.0000,-0.4995,-27.9430
324,-10.0000,-0.6344,-20.1761
328,3.0000,-0.3054,9.9145
308,14.0000,-0.0254,29.7848
287,11.0000,-0.0446,15.7283
274,-2.0000,-0.1052,-15.9075
308,-11.0000,0.1527,-28.6358
328,-4.0000,0.6494,-8.8723
322,9.0000,0.8592,20.8352
301,15.0000,0.3863,26.4497
276,6.0000,-0.5224,1.6614
282,-8.0000,-1.1363,-25.2036
319,-11.0000,-0.9429,-24.8251
329,0.0000,-0.1531,2.9808
314,12.0000,0.5321,28.0141
295,13.0000,0.6337,21.4039
271,2.0000,0.3173,-8.7584
296,-10.0000,0.0967,-28.4396
326,-9.0000,0.1957,-17.0256
326,4.0000,0.3084,13.5487
306,15.0000,0.0236,29.3914
283,10.0000,-0.5932,11.5916
277,-4.0000,-0.9662,-18.9383
312,-11.0000,-0.6076,-27.2225
329,-2.0000,0.3024,-4.3571
319,10.0000,1.0175,23.8423
300,15.0000,0.9384,24.9421
272,4.0000,0.1931,-2.1245
286,-9.0000,-0.5229,-27.0569
323,-11.0000,-0.6580,-23.1195
329,1.0000,-0.3017,6.6882
310,13.0000,0.0327,29.8258
290,12.0000,0.0388,18.5803
273,0.0000,-0.0784,-13.4415
302,-10.0000,0.0550,-28.9832
326,-6.0000,0.4353,-12.0696
323,6.0000,0.6106,17.8613
304,15.0000,0.2026,27.5582
278,8.0000,-0.5721,6.3510
280,-5.0000,-1.0159,-21.6495
316,-10.0000,-0.6385,-25.5475
330,-1.0000,0.3038,-0.2596
318,13.0000,1.0164,26.6861
297,14.0000,0.9283,23.8873
271,3.0000,0.2163,-5.6021
292,-10.0000,-0.4395,-28.7769
324,-10.0000,-0.5723,-20.8564
328,3.0000,-0.3329,10.0953
307,14.0000,-0.1832,29.4872
285,10.0000,-0.2844,14.1645
275,-2.0000,-0.3138,-17.5229
309,-11.0000,0.0839,-28.7330
329,-4.0000,0.7585,-7.3010
321,10.0000,1.0960,22.5015
300,15.0000,0.6460,26.6648
274,5.0000,-0.3465,0.6997
284,-8.0000,-1.1124,-25.7588
320,-11.0000,-1.0824,-23.7536
330,0.0000,-0.4033,5.2229
313,13.0000,0.2810,29.4623
294,13.0000,0.5142,20.8089
272,1.0000,0.4176,-10.3337
298,-10.0000,0.3953,-28.9182
326,-8.0000,0.5516,-15.9503
325,5.0000,0.5322,14.3038
305,14.0000,-0.0095,28.2562
280,9.0000,-0.8675,9.4343
278,-5.0000,-1.3398,-20.3910
315,-12.0000,-0.9009,-26.9842
329,-2.0000,0.2095,-2.3998
317,11.0000,1.1398,25.5692
299,14.0000,1.1998,24.0763
272,3.0000,0.4694,-4.4740
289,-9.0000,-0.3588,-27.5009
323,-10.0000,-0.6903,-20.9426
329,2.0000,-0.5265,8.7474
310,14.0000,-0.2737,29.6457
288,12.0000,-0.1732,17.1314
273,-1.0000,-0.0521,-14.4913
305,-11.0000,0.3361,-29.1621
328,-6.0000,0.8396,-11.0552
323,8.0000,0.9356,19.5481
302,14.0000,0.2986,27.7125
276,7.0000,-0.7233,3.9524
282,-6.0000,-1.3199,-24.3249
318,-11.0000,-0.9725,-25.5093
330,0.0000,0.0220,2.2512
315,13.0000,0.8257,28.2155
295,14.0000,0.8597,22.2936
270,2.0000,0.3055,-8.2730
295,-10.0000,-0.1868,-29.1338
325,-9.0000,-0.2185,-18.3103
327,4.0000,0.0019,12.9065
307,15.0000,0.0180,29.9160
284,10.0000,-0.2661,12.7423
276,-3.0000,-0.4532,-18.3049
311,-11.0000,-0.1516,-27.8861
328,-3.0000,0.4856,-5.8606
320,10.0000,0.8359,22.8987
300,14.0000,0.4567,25.4382
273,5.0000,-0.3984,-0.8205
286,-8.0000,-0.9832,-26.1780
323,-11.0000,-0.7912,-23.0619
329,1.0000,-0.0436,6.2929
312,14.0000,0.5759,29.5007
292,13.0000,0.6283,18.8796
272,0.0000,0.2969,-12.7147
301,-11.0000,0.0643,-29.2392
326,-7.0000,0.1104,-13.8496
324,6.0000,0.1392,16.3986
303,14.0000,-0.1807,27.8961
279,7.0000,-0.7062,7.2765
279,-6.0000,-0.8780,-21.6222
316,-12.0000,-0.3321,-26.0223
329,-1.0000,0.6154,-0.4933
318,12.0000,1.1882,26.6447
298,15.0000,0.8896,24.0867
271,3.0000,-0.0098,-4.7902
291,-9.0000,-0.7525,-27.7253
323,-10.0000,-0.8374,-20.6014
328,2.0000,-0.4389,9.5827
308,13.0000,-0.0907,29.5146
287,11.0000,-0.0395,15.4132
275,-1.0000,-0.0170,-15.9661
305,-11.0000,0.3322,-28.6132
328,-5.0000,0.8983,-9.5023
323,8.0000,1.1099,19.8941
302,15.0000,0.5398,26.8739
272,7.0000,-0.5501,3.2826
279,-8.0000,-1.3607,-25.1476
320,-13.0000,-1.2909,-26.7936
331,0.0000,-0.4939,2.6581
313,13.0000,0.3264,31.0292
296,15.0000,0.6396,24.1994
270,3.0000,0.5373,-8.9880
295,-10.0000,0.4581,-29.9867
328,-8.0000,0.5647,-17.6863
323,4.0000,0.5299,13.7140
305,14.0000,-0.0110,29.1459
284,9.0000,-0.8796,10.5103
275,-4.0000,-1.3674,-19.5401
310,-11.0000,-0.9096,-26.9380
315,-4.0000,0.2781,-5.6902
339,8.0000,1.3025,20.7662
305,18.0000,1.3840,27.0928
273,11.0000,0.5563,7.5523
289,-5.0000,-0.4248,-21.3623
319,-10.0000,-0.8497,-28.5038
