Time,RawValue,FilteredValue,EnvelopeValue,Label
7.674922466278076,289.0,-6.0,0.0,contract
7.674922466278076,320.0,-7.0,0.0,contract
7.67905855178833,352.0,2.0,0.0,contract
7.67905855178833,303.0,15.0,225.0,contract
7.67905855178833,284.0,11.0,121.0,contract
7.682568073272705,304.0,0.0,0.0,contract
7.682568073272705,229.0,-13.0,169.0,contract
7.682568073272705,314.0,-21.0,441.0,contract
7.6865761280059814,318.0,-9.0,0.0,contract
7.6865761280059814,303.0,10.0,0.0,contract
7.690572738647461,309.0,17.0,289.0,contract
7.690572738647461,355.0,21.0,441.0,contract
7.690572738647461,300.0,24.0,576.0,contract
7.695267677307129,290.0,15.0,225.0,contract
7.695267677307129,297.0,-1.0,0.0,contract
7.695267677307129,324.0,-8.0,0.0,contract
7.69927191734314,301.0,-3.0,0.0,contract
7.69927191734314,226.0,-9.0,0.0,contract
7.69927191734314,320.0,-22.0,484.0,contract
7.703271389007568,385.0,-8.0,0.0,contract
7.703271389007568,293.0,19.0,361.0,contract
7.707620620727539,315.0,22.0,484.0,contract
7.707620620727539,308.0,10.0,0.0,contract
7.707620620727539,270.0,-1.0,0.0,contract
7.711563587188721,246.0,-17.0,289.0,contract
7.711563587188721,362.0,-19.0,361.0,contract
7.711563587188721,308.0,2.0,0.0,contract
7.7155680656433105,319.0,19.0,361.0,contract
7.716029167175293,290.0,18.0,324.0,contract
7.716029167175293,288.0,7.0,0.0,contract
7.7195703983306885,295.0,-2.0,0.0,contract
7.7195703983306885,295.0,-5.0,0.0,contract
7.7195703983306885,314.0,-1.0,0.0,contract
7.723564863204956,320.0,5.0,0.0,contract
7.723564863204956,313.0,12.0,144.0,contract
7.728095531463623,312.0,11.0,121.0,contract
7.728095531463623,326.0,8.0,0.0,contract
7.728095531463623,296.0,5.0,0.0,contract
7.732156038284302,310.0,0.0,0.0,contract
7.732156038284302,343.0,0.0,0.0,contract
7.732156038284302,278.0,2.0,0.0,contract
7.736303091049194,234.0,-10.0,0.0,contract
7.736303091049194,302.0,-27.0,729.0,contract
7.736303091049194,323.0,-20.0,400.0,contract
7.740170955657959,314.0,2.0,0.0,contract
7.740170955657959,295.0,13.0,169.0,contract
7.740170955657959,318.0,14.0,196.0,contract
7.744171142578125,355.0,16.0,256.0,contract
7.744171142578125,304.0,22.0,484.0,contract
7.748550891876221,278.0,14.0,196.0,contract
7.748550891876221,318.0,0.0,0.0,contract
7.748550891876221,361.0,1.0,0.0,contract
7.7527172565460205,309.0,13.0,169.0,contract
7.7527172565460205,211.0,1.0,0.0,contract
7.7527172565460205,282.0,-27.0,729.0,contract
7.756746053695679,376.0,-27.0,729.0,contract
7.756746053695679,310.0,3.0,0.0,contract
7.756746053695679,251.0,12.0,144.0,contract
7.760743618011475,301.0,-3.0,0.0,contract
7.760743618011475,328.0,-8.0,0.0,contract
7.760743618011475,321.0,3.0,0.0,contract
7.76424503326416,335.0,15.0,225.0,contract
7.76424503326416,305.0,18.0,324.0,contract
7.769188642501831,234.0,3.0,0.0,contract
7.769188642501831,289.0,-18.0,324.0,contract
7.769188642501831,298.0,-23.0,529.0,contract
7.7721967697143555,340.0,-6.0,0.0,contract
7.7721967697143555,336.0,16.0,256.0,contract
7.773493528366089,364.0,33.0,1089.0,contract
7.7765538692474365,286.0,33.0,1089.0,contract
7.7765538692474365,243.0,7.0,0.0,contract
7.780463933944702,308.0,-20.0,400.0,contract
7.780463933944702,318.0,-20.0,400.0,contract
7.781446933746338,294.0,-6.0,0.0,contract
7.78446364402771,331.0,4.0,0.0,contract
7.785446882247925,301.0,10.0,0.0,contract
7.785446882247925,272.0,5.0,0.0,contract
7.789304256439209,295.0,-6.0,0.0,contract
7.789304256439209,334.0,-6.0,0.0,contract
7.789304256439209,320.0,6.0,0.0,contract
7.793508768081665,411.0,25.0,625.0,contract
7.793508768081665,349.0,43.0,1849.0,contract
7.793508768081665,175.0,25.0,625.0,contract
7.797515630722046,340.0,-21.0,441.0,contract
7.797515630722046,239.0,-39.0,1521.0,contract
7.801676511764526,245.0,-40.0,1600.0,contract
7.801676511764526,327.0,-32.0,1024.0,contract
7.801676511764526,339.0,-4.0,0.0,contract
7.805516004562378,331.0,24.0,576.0,contract
7.805516004562378,294.0,30.0,900.0,contract
7.8099071979522705,285.0,15.0,225.0,contract
7.8099071979522705,257.0,-6.0,0.0,contract
7.8099071979522705,294.0,-18.0,324.0,contract
7.814049005508423,347.0,-10.0,0.0,contract
7.814049005508423,339.0,14.0,196.0,contract
7.814049005508423,352.0,32.0,1024.0,contract
7.818058252334595,275.0,29.0,841.0,contract
7.818058252334595,303.0,9.0,0.0,contract
7.818058252334595,314.0,-5.0,0.0,contract
7.821563720703125,247.0,-11.0,121.0,contract
7.821563720703125,315.0,-17.0,289.0,contract
7.825739145278931,326.0,-8.0,0.0,contract
7.825739145278931,305.0,7.0,0.0,contract
7.825739145278931,324.0,13.0,169.0,contract
7.830734014511108,345.0,18.0,324.0,contract
7.830734014511108,290.0,18.0,324.0,contract
7.830734014511108,252.0,2.0,0.0,contract
7.83487868309021,305.0,-17.0,289.0,contract
7.83487868309021,270.0,-21.0,441.0,contract
7.83487868309021,353.0,-10.0,0.0,contract
7.837890625,332.0,10.0,0.0,contract
7.837890625,308.0,22.0,484.0,contract
7.843042373657227,362.0,21.0,441.0,contract
7.843042373657227,322.0,20.0,400.0,contract
7.843042373657227,275.0,10.0,0.0,contract
7.846039295196533,284.0,-11.0,121.0,contract
7.846039295196533,306.0,-22.0,484.0,contract
7.847040414810181,253.0,-22.0,484.0,contract
7.850157260894775,267.0,-25.0,625.0,contract
7.851156234741211,358.0,-15.0,225.0,contract
7.855221271514893,341.0,11.0,121.0,contract
7.855221271514893,309.0,30.0,900.0,contract
7.855221271514893,286.0,22.0,484.0,contract
7.858155965805054,328.0,7.0,0.0,contract
7.8591554164886475,371.0,9.0,0.0,contract
7.8591554164886475,294.0,19.0,361.0,contract
7.8622565269470215,278.0,8.0,0.0,contract
7.8622565269470215,303.0,-10.0,0.0,contract
7.8622565269470215,308.0,-15.0,225.0,contract
7.866763353347778,305.0,-10.0,0.0,contract
7.866763353347778,300.0,-5.0,0.0,contract
7.866763353347778,318.0,-1.0,0.0,contract
7.871027708053589,300.0,1.0,0.0,contract
7.871027708053589,327.0,4.0,0.0,contract
7.87476658821106,288.0,3.0,0.0,contract
7.87476658821106,259.0,-4.0,0.0,contract
7.87476658821106,393.0,-6.0,0.0,contract
7.878854274749756,276.0,10.0,0.0,contract
7.878854274749756,288.0,9.0,0.0,contract
7.878854274749756,311.0,-1.0,0.0,contract
7.8836729526519775,353.0,2.0,0.0,contract
7.8836729526519775,328.0,16.0,256.0,contract
7.8836729526519775,307.0,19.0,361.0,contract
7.887652635574341,252.0,4.0,0.0,contract
7.887652635574341,303.0,-16.0,256.0,contract
7.887652635574341,290.0,-21.0,441.0,contract
7.891550540924072,263.0,-17.0,289.0,contract
7.891550540924072,370.0,-8.0,0.0,contract
7.896136522293091,293.0,10.0,0.0,contract
7.896136522293091,302.0,16.0,256.0,contract
7.896136522293091,310.0,8.0,0.0,contract
7.900159120559692,298.0,2.0,0.0,contract
7.900159120559692,301.0,0.0,0.0,contract
7.900159120559692,316.0,0.0,0.0,contract
7.9041290283203125,290.0,1.0,0.0,contract
7.9041290283203125,293.0,0.0,0.0,contract
7.9041290283203125,333.0,0.0,0.0,contract
7.907793045043945,353.0,13.0,169.0,contract
7.907793045043945,352.0,28.0,784.0,contract
7.907793045043945,311.0,31.0,961.0,contract
7.9118921756744385,271.0,13.0,169.0,contract
7.9118921756744385,302.0,-9.0,0.0,contract
7.916013479232788,306.0,-17.0,289.0,contract
7.916013479232788,309.0,-11.0,121.0,contract
7.916838645935059,311.0,-2.0,0.0,contract
7.920609951019287,338.0,5.0,0.0,contract
7.920609951019287,309.0,11.0,121.0,contract
7.920609951019287,273.0,5.0,0.0,contract
7.92473030090332,288.0,-10.0,0.0,contract
7.92473030090332,299.0,-17.0,289.0,contract
7.92473030090332,272.0,-16.0,256.0,contract
7.92812705039978,304.0,-12.0,144.0,contract
7.92812705039978,300.0,-6.0,0.0,contract
7.92812705039978,286.0,0.0,0.0,contract
7.932130336761475,355.0,5.0,0.0,contract
7.932130336761475,408.0,27.0,729.0,contract
7.936133146286011,296.0,45.0,2025.0,contract
7.936133146286011,212.0,19.0,361.0,contract
7.9371325969696045,339.0,-19.0,361.0,contract
7.9401326179504395,299.0,-22.0,484.0,contract
7.9401326179504395,307.0,-8.0,0.0,contract
7.9401326179504395,324.0,3.0,0.0,contract
7.944422245025635,333.0,13.0,169.0,contract
7.944422245025635,311.0,17.0,289.0,contract
7.948904037475586,322.0,15.0,225.0,contract
7.948904037475586,313.0,9.0,0.0,contract
7.948904037475586,272.0,0.0,0.0,contract
7.953313827514648,267.0,-14.0,196.0,contract
7.953313827514648,321.0,-20.0,400.0,contract
7.953313827514648,309.0,-9.0,0.0,contract
7.957412004470825,351.0,8.0,0.0,contract
7.957412004470825,310.0,19.0,361.0,contract
7.957412004470825,266.0,11.0,121.0,contract
7.961428165435791,298.0,-8.0,0.0,contract
7.961428165435791,286.0,-17.0,289.0,contract
7.965113162994385,304.0,-15.0,225.0,contract
7.965113162994385,293.0,-8.0,0.0,contract
7.965113162994385,276.0,-5.0,0.0,contract
7.969120502471924,306.0,-6.0,0.0,contract
7.969120502471924,312.0,0.0,0.0,contract
7.970076560974121,332.0,11.0,121.0,contract
7.973011016845703,283.0,16.0,256.0,contract
7.973011016845703,342.0,15.0,225.0,contract
7.973011016845703,305.0,15.0,225.0,contract
7.9775848388671875,295.0,12.0,144.0,contract
7.9775848388671875,380.0,12.0,144.0,contract
7.981987953186035,307.0,21.0,441.0,contract
7.981987953186035,263.0,14.0,196.0,contract
7.981987953186035,346.0,-2.0,0.0,contract
7.986047267913818,298.0,-4.0,0.0,contract
7.986047267913818,317.0,0.0,0.0,contract
7.986047267913818,320.0,2.0,0.0,contract
7.990207195281982,308.0,3.0,0.0,contract
7.990207195281982,284.0,0.0,0.0,contract
7.990207195281982,277.0,-11.0,121.0,contract
7.9942333698272705,300.0,-18.0,324.0,contract
7.9942333698272705,305.0,-13.0,169.0,contract
7.995173692703247,331.0,-1.0,0.0,contract
7.9981725215911865,324.0,10.0,0.0,contract
7.999169826507568,269.0,10.0,0.0,contract
7.999169826507568,306.0,-1.0,0.0,contract
8.00217056274414,302.0,-8.0,0.0,contract
8.00217056274414,316.0,-3.0,0.0,contract
8.003175497055054,281.0,0.0,0.0,contract
8.006126403808594,307.0,-1.0,0.0,contract
8.006126403808594,291.0,-2.0,0.0,contract
8.010642051696777,306.0,0.0,0.0,contract
8.010642051696777,348.0,7.0,0.0,contract
8.01122260093689,323.0,19.0,361.0,contract
8.015203714370728,272.0,18.0,324.0,contract
8.015203714370728,301.0,3.0,0.0,contract
8.015203714370728,308.0,-5.0,0.0,contract
8.019156217575073,300.0,-3.0,0.0,contract
8.019156217575073,290.0,0.0,0.0,contract
8.019156217575073,324.0,0.0,0.0,contract
8.02292251586914,348.0,11.0,121.0,contract
8.02292251586914,313.0,20.0,400.0,contract
8.02292251586914,311.0,17.0,289.0,contract
8.026842832565308,306.0,6.0,0.0,contract
8.026842832565308,288.0,-3.0,0.0,contract
8.03124189376831,311.0,-10.0,0.0,contract
8.03124189376831,331.0,-6.0,0.0,contract
8.03124189376831,350.0,6.0,0.0,contract
8.035405397415161,293.0,14.0,196.0,contract
8.035405397415161,248.0,0.0,0.0,contract
8.035405397415161,330.0,-17.0,289.0,contract
8.039259910583496,303.0,-14.0,196.0,contract
8.039259910583496,272.0,-7.0,0.0,contract
8.039259910583496,305.0,-7.0,0.0,contract
8.043257236480713,313.0,-3.0,0.0,contract
8.043257236480713,294.0,3.0,0.0,contract
8.043873310089111,257.0,0.0,0.0,contract
8.04700517654419,323.0,-5.0,0.0,contract
8.04700517654419,411.0,10.0,0.0,contract
8.04700517654419,284.0,35.0,1225.0,contract
8.051095008850098,211.0,17.0,289.0,contract
8.051095008850098,308.0,-19.0,361.0,contract
8.055530548095703,311.0,-25.0,625.0,contract
8.055530548095703,315.0,-5.0,0.0,contract
8.055530548095703,319.0,9.0,0.0,contract
8.060254096984863,334.0,18.0,324.0,contract
8.060254096984863,310.0,20.0,400.0,contract
8.060254096984863,298.0,12.0,144.0,contract
8.063369750976562,299.0,1.0,0.0,contract
8.063369750976562,307.0,-5.0,0.0,contract
8.064352750778198,320.0,-2.0,0.0,contract
8.067983627319336,319.0,5.0,0.0,contract
8.067983627319336,315.0,10.0,0.0,contract
8.067983627319336,306.0,9.0,0.0,contract
8.071979999542236,353.0,9.0,0.0,contract
8.071979999542236,288.0,10.0,0.0,contract
8.076133012771606,240.0,-3.0,0.0,contract
8.076133012771606,332.0,-19.0,361.0,contract
8.076133012771606,315.0,-12.0,144.0,contract
8.080618143081665,232.0,-5.0,0.0,contract
8.080618143081665,304.0,-14.0,196.0,contract
8.080618143081665,310.0,-12.0,144.0,contract
8.084141254425049,308.0,0.0,0.0,contract
8.084141254425049,348.0,13.0,169.0,contract
8.088334798812866,321.0,22.0,484.0,contract
8.088334798812866,272.0,16.0,256.0,contract
8.088334798812866,296.0,-1.0,0.0,contract
8.093039512634277,294.0,-12.0,144.0,contract
8.093039512634277,329.0,-8.0,0.0,contract
8.093039512634277,323.0,4.0,0.0,contract
8.097063064575195,291.0,10.0,0.0,contract
8.097063064575195,286.0,3.0,0.0,contract
8.097063064575195,286.0,-6.0,0.0,contract
8.101074695587158,322.0,-6.0,0.0,contract
8.101074695587158,334.0,6.0,0.0,contract
8.101074695587158,303.0,17.0,289.0,contract
8.10407543182373,317.0,17.0,289.0,contract
8.105071783065796,331.0,14.0,196.0,contract
8.108849287033081,306.0,13.0,169.0,contract
8.108849287033081,307.0,7.0,0.0,contract
8.108849287033081,296.0,0.0,0.0,contract
8.113200902938843,288.0,-8.0,0.0,contract
8.113200902938843,279.0,-14.0,196.0,contract
8.113200902938843,275.0,-19.0,361.0,contract
8.117347955703735,281.0,-20.0,400.0,contract
8.117347955703735,359.0,-8.0,0.0,contract
8.117347955703735,332.0,14.0,196.0,contract
8.120940446853638,281.0,22.0,484.0,contract
8.120940446853638,344.0,14.0,196.0,contract
8.125010967254639,331.0,11.0,121.0,contract
8.125010967254639,308.0,12.0,144.0,contract
8.125010967254639,328.0,7.0,0.0,contract
8.128993272781372,300.0,3.0,0.0,contract
8.128993272781372,215.0,-12.0,144.0,contract
8.128993272781372,304.0,-30.0,900.0,contract
8.133340835571289,313.0,-24.0,576.0,contract
8.133340835571289,306.0,-2.0,0.0,contract
8.133340835571289,344.0,15.0,225.0,contract
8.137238264083862,355.0,30.0,900.0,contract
8.137238264083862,267.0,30.0,900.0,contract
8.14198088645935,251.0,5.0,0.0,contract
8.14198088645935,276.0,-23.0,529.0,contract
8.14198088645935,326.0,-24.0,576.0,contract
8.146279335021973,335.0,-2.0,0.0,contract
8.146279335021973,346.0,20.0,400.0,contract
8.146279335021973,307.0,27.0,729.0,contract
8.149300336837769,346.0,21.0,441.0,contract
8.149300336837769,302.0,12.0,144.0,contract
8.150304317474365,232.0,-7.0,0.0,contract
8.153303861618042,290.0,-30.0,900.0,contract
8.153303861618042,315.0,-30.0,900.0,contract
8.158141851425171,252.0,-16.0,256.0,contract
8.158141851425171,354.0,-4.0,0.0,contract
8.158141851425171,409.0,21.0,441.0,contract
8.16215968132019,309.0,48.0,2304.0,contract
8.16215968132019,247.0,33.0,1089.0,contract
8.16215968132019,317.0,-2.0,0.0,contract
8.165814876556396,299.0,-15.0,225.0,contract
8.165814876556396,264.0,-13.0,169.0,contract
8.170877933502197,309.0,-13.0,169.0,contract
8.170877933502197,357.0,0.0,0.0,contract
8.170877933502197,307.0,17.0,289.0,contract
8.174060344696045,274.0,15.0,225.0,contract
8.174060344696045,334.0,2.0,0.0,contract
8.174060344696045,321.0,0.0,0.0,contract
8.177725553512573,288.0,2.0,0.0,contract
8.178632974624634,244.0,-9.0,0.0,contract
8.178632974624634,304.0,-24.0,576.0,contract
8.182639598846436,343.0,-16.0,256.0,contract
8.182639598846436,392.0,13.0,169.0,contract
8.186795234680176,341.0,40.0,1600.0,contract
8.186795234680176,258.0,33.0,1089.0,contract
8.186795234680176,247.0,-5.0,0.0,contract
8.190937280654907,242.0,-40.0,1600.0,contract
8.190937280654907,262.0,-49.0,2401.0,contract
8.194987058639526,338.0,-29.0,841.0,contract
8.194987058639526,387.0,13.0,169.0,contract
8.194987058639526,277.0,43.0,1849.0,contract
8.19899582862854,269.0,30.0,900.0,contract
8.19899582862854,325.0,6.0,0.0,contract
8.19899582862854,329.0,2.0,0.0,contract
8.20298433303833,272.0,7.0,0.0,contract
8.203840732574463,288.0,-1.0,0.0,contract
8.203840732574463,333.0,-5.0,0.0,contract
8.207306861877441,374.0,9.0,0.0,contract
8.207306861877441,312.0,26.0,676.0,contract
8.207306861877441,330.0,24.0,576.0,contract
8.210302829742432,317.0,11.0,121.0,contract
8.211302518844604,285.0,0.0,0.0,contract
8.215556621551514,274.0,-16.0,256.0,contract
8.215556621551514,256.0,-28.0,784.0,contract
8.215556621551514,268.0,-34.0,1156.0,contract
8.219537734985352,322.0,-24.0,576.0,contract
8.219537734985352,327.0,0.0,0.0,contract
8.219537734985352,335.0,23.0,529.0,contract
8.222902536392212,323.0,32.0,1024.0,contract
8.222902536392212,288.0,24.0,576.0,contract
8.227466106414795,376.0,16.0,256.0,contract
8.227466106414795,375.0,25.0,625.0,contract
8.227466106414795,361.0,37.0,1369.0,contract
8.232194423675537,223.0,20.0,400.0,contract
8.232194423675537,205.0,-28.0,784.0,contract
8.232194423675537,235.0,-70.0,4900.0,contract
8.235203742980957,362.0,-62.0,3844.0,contract
8.235203742980957,319.0,-14.0,196.0,contract
8.240370988845825,304.0,19.0,361.0,contract
8.240370988845825,418.0,33.0,1089.0,contract
8.240370988845825,322.0,45.0,2025.0,contract
8.24338436126709,235.0,28.0,784.0,contract
8.24338436126709,284.0,-12.0,144.0,contract
8.248562574386597,292.0,-31.0,961.0,contract
8.248562574386597,261.0,-27.0,729.0,contract
8.248562574386597,313.0,-18.0,324.0,contract
8.252636671066284,324.0,-1.0,0.0,contract
8.252636671066284,305.0,14.0,196.0,contract
8.252636671066284,286.0,15.0,225.0,contract
8.255726099014282,301.0,7.0,0.0,contract
8.255726099014282,285.0,0.0,0.0,contract
8.255726099014282,328.0,0.0,0.0,contract
8.259843826293945,356.0,12.0,144.0,contract
8.259843826293945,337.0,28.0,784.0,contract
8.264575242996216,320.0,29.0,841.0,contract
8.264575242996216,307.0,17.0,289.0,contract
8.264575242996216,281.0,-1.0,0.0,contract
8.26901364326477,301.0,-14.0,196.0,contract
8.26901364326477,311.0,-16.0,256.0,contract
8.26901364326477,316.0,-5.0,0.0,contract
8.272366762161255,346.0,6.0,0.0,contract
8.272366762161255,337.0,18.0,324.0,contract
8.272366762161255,261.0,15.0,225.0,contract
8.276373147964478,242.0,-9.0,0.0,contract
8.276373147964478,296.0,-30.0,900.0,contract
8.281133890151978,278.0,-28.0,784.0,contract
8.281133890151978,314.0,-12.0,144.0,contract
8.281133890151978,316.0,4.0,0.0,contract
8.285407304763794,359.0,20.0,400.0,contract
8.285407304763794,359.0,35.0,1225.0,contract
8.285407304763794,326.0,38.0,1444.0,contract
8.28841519355774,310.0,23.0,529.0,contract
8.28841519355774,285.0,0.0,0.0,contract
8.293529987335205,268.0,-21.0,441.0,contract
8.293529987335205,318.0,-29.0,841.0,contract
8.293529987335205,346.0,-15.0,225.0,contract
8.297602415084839,309.0,5.0,0.0,contract
8.297602415084839,223.0,2.0,0.0,contract
8.297602415084839,311.0,-16.0,256.0,contract
8.301479816436768,362.0,-10.0,0.0,contract
8.301479816436768,327.0,15.0,225.0,contract
8.301479816436768,244.0,21.0,441.0,contract
8.305489540100098,283.0,0.0,0.0,contract
8.305489540100098,268.0,-17.0,289.0,contract
8.30964708328247,233.0,-24.0,576.0,contract
8.30964708328247,317.0,-22.0,484.0,contract
8.30964708328247,361.0,0.0,0.0,contract
8.313718318939209,339.0,32.0,1024.0,contract
8.313718318939209,305.0,40.0,1600.0,contract
8.313718318939209,302.0,24.0,576.0,contract
8.31772518157959,310.0,5.0,0.0,contract
8.31772518157959,272.0,-7.0,0.0,contract
8.321888446807861,309.0,-14.0,196.0,contract
8.322073221206665,350.0,-6.0,0.0,contract
8.322266101837158,370.0,16.0,256.0,contract
8.326351165771484,330.0,32.0,1024.0,contract
8.326351165771484,253.0,21.0,441.0,contract
8.326351165771484,279.0,-8.0,0.0,contract
8.33024787902832,323.0,-22.0,484.0,contract
8.33024787902832,279.0,-14.0,196.0,contract
8.33024787902832,314.0,-3.0,0.0,contract
8.333764553070068,317.0,5.0,0.0,contract
8.333764553070068,269.0,9.0,0.0,contract
8.333764553070068,334.0,5.0,0.0,contract
8.33788514137268,378.0,15.0,225.0,contract
8.33788514137268,301.0,28.0,784.0,contract
8.342548608779907,264.0,15.0,225.0,contract
8.342548608779907,272.0,-14.0,196.0,contract
8.342548608779907,309.0,-29.0,841.0,contract
8.346747159957886,320.0,-21.0,441.0,contract
8.346747159957886,292.0,-7.0,0.0,contract
8.346747159957886,299.0,-3.0,0.0,contract
8.349761486053467,287.0,-6.0,0.0,contract
8.349761486053467,336.0,-6.0,0.0,contract
8.349761486053467,329.0,5.0,0.0,contract
8.354773759841919,337.0,17.0,289.0,contract
8.354773759841919,350.0,24.0,576.0,contract
8.359132051467896,362.0,29.0,841.0,contract
8.359132051467896,268.0,23.0,529.0,contract
8.359132051467896,275.0,0.0,0.0,contract
8.363239526748657,247.0,-25.0,625.0,contract
8.363239526748657,246.0,-38.0,1444.0,contract
8.363239526748657,303.0,-33.0,1089.0,contract
8.36674427986145,302.0,-11.0,121.0,contract
8.36674427986145,296.0,9.0,0.0,contract
8.370924949645996,300.0,15.0,225.0,contract
8.370924949645996,365.0,21.0,441.0,contract
8.370924949645996,360.0,33.0,1089.0,contract
8.375287055969238,354.0,40.0,1600.0,contract
8.375287055969238,307.0,30.0,900.0,contract
8.375287055969238,293.0,5.0,0.0,contract
8.379303693771362,309.0,-17.0,289.0,contract
8.379303693771362,355.0,-18.0,324.0,contract
8.38371229171753,369.0,0.0,0.0,contract
8.38371229171753,130.0,-4.0,0.0,contract
8.38371229171753,176.0,-54.0,2916.0,contract
8.387670755386353,335.0,-78.0,6084.0,contract
8.387670755386353,258.0,-41.0,1681.0,contract
8.387670755386353,298.0,0.0,0.0,contract
8.39168667793274,323.0,24.0,576.0,contract
8.39168667793274,318.0,39.0,1521.0,contract
8.395980596542358,335.0,45.0,2025.0,contract
8.395980596542358,325.0,44.0,1936.0,contract
8.395980596542358,326.0,36.0,1296.0,contract
8.4000825881958,340.0,27.0,729.0,contract
8.4000825881958,329.0,21.0,441.0,contract
8.40075135231018,275.0,9.0,0.0,contract
8.40383768081665,328.0,-7.0,0.0,contract
8.40383768081665,310.0,-12.0,144.0,contract
8.408226251602173,299.0,-12.0,144.0,contract
8.408226251602173,241.0,-19.0,361.0,contract
8.408226251602173,313.0,-29.0,841.0,contract
8.41236162185669,334.0,-18.0,324.0,contract
8.41236162185669,437.0,17.0,289.0,contract
8.41236162185669,347.0,52.0,2704.0,contract
8.416222333908081,231.0,42.0,1764.0,contract
8.416222333908081,155.0,-17.0,289.0,contract
8.420357704162598,314.0,-63.0,3969.0,contract
8.420357704162598,381.0,-39.0,1521.0,contract
8.420357704162598,332.0,17.0,289.0,contract
8.424221754074097,289.0,40.0,1600.0,contract
8.424221754074097,243.0,19.0,361.0,contract
8.424221754074097,326.0,-6.0,0.0,contract
8.427729606628418,318.0,-7.0,0.0,contract
8.427729606628418,280.0,0.0,0.0,contract
8.427729606628418,347.0,2.0,0.0,contract
8.431729555130005,314.0,7.0,0.0,contract
8.431729555130005,250.0,0.0,0.0,contract
8.435853719711304,257.0,-20.0,400.0,contract
8.436731338500977,292.0,-34.0,1156.0,contract
8.436731338500977,394.0,-14.0,196.0,contract
8.44073224067688,400.0,29.0,841.0,contract
8.44073224067688,293.0,52.0,2704.0,contract
8.44073224067688,220.0,24.0,576.0,contract
8.444729328155518,299.0,-19.0,361.0,contract
8.444729328155518,296.0,-29.0,841.0,contract
8.448858499526978,262.0,-17.0,289.0,contract
8.448858499526978,318.0,-5.0,0.0,contract
8.448858499526978,280.0,6.0,0.0,contract
8.452961444854736,341.0,16.0,256.0,contract
8.452961444854736,350.0,28.0,784.0,contract
8.452961444854736,171.0,21.0,441.0,contract
8.456856727600098,345.0,-7.0,0.0,contract
8.456856727600098,367.0,-4.0,0.0,contract
8.456856727600098,306.0,18.0,324.0,contract
8.460856437683105,331.0,23.0,529.0,contract
8.460856437683105,306.0,12.0,144.0,contract
8.465452432632446,268.0,-4.0,0.0,contract
8.465452432632446,245.0,-27.0,729.0,contract
8.465452432632446,396.0,-29.0,841.0,contract
8.469674825668335,460.0,15.0,225.0,contract
8.469674825668335,277.0,53.0,2809.0,contract
8.469674825668335,265.0,31.0,961.0,contract
8.473389863967896,214.0,-22.0,484.0,contract
8.473389863967896,252.0,-56.0,3136.0,contract
8.477578401565552,304.0,-51.0,2601.0,contract
8.477578401565552,409.0,-7.0,0.0,contract
8.477578401565552,543.0,65.0,4225.0,contract
8.481392860412598,368.0,119.0,14161.0,contract
8.481392860412598,131.0,77.0,5929.0,contract
8.485518217086792,220.0,-30.0,900.0,contract
8.485518217086792,284.0,-89.0,7921.0,contract
8.485518217086792,252.0,-77.0,5929.0,contract
8.489516496658325,219.0,-52.0,2704.0,contract
8.489516496658325,319.0,-34.0,1156.0,contract
8.49039602279663,318.0,-6.0,0.0,contract
8.493392944335938,352.0,20.0,400.0,contract
8.493392944335938,331.0,35.0,1225.0,contract
8.497511625289917,427.0,44.0,1936.0,contract
8.497511625289917,224.0,38.0,1444.0,contract
8.498396158218384,197.0,-7.0,0.0,contract
8.501392364501953,311.0,-50.0,2500.0,contract
8.501392364501953,511.0,-19.0,361.0,contract
8.506735563278198,270.0,43.0,1849.0,contract
8.506735563278198,38.0,20.0,400.0,contract
8.506735563278198,402.0,-44.0,1936.0,contract
8.510049104690552,278.0,-36.0,1296.0,contract
8.510049104690552,208.0,-6.0,0.0,contract
8.510049104690552,281.0,-4.0,0.0,contract
8.514926671981812,317.0,2.0,0.0,contract
8.514926671981812,333.0,26.0,676.0,contract
8.514926671981812,298.0,40.0,1600.0,contract
8.518541812896729,349.0,40.0,1600.0,contract
8.518541812896729,347.0,38.0,1444.0,contract
8.52259349822998,310.0,33.0,1089.0,contract
8.52259349822998,361.0,21.0,441.0,contract
8.52259349822998,278.0,8.0,0.0,contract
8.526598930358887,334.0,-5.0,0.0,contract
8.526598930358887,355.0,-7.0,0.0,contract
8.526598930358887,358.0,4.0,0.0,contract
8.530614137649536,242.0,4.0,0.0,contract
8.530614137649536,215.0,-26.0,676.0,contract
8.530614137649536,398.0,-41.0,1681.0,contract
8.534618139266968,310.0,-11.0,121.0,contract
8.534618139266968,158.0,0.0,0.0,contract
8.538869380950928,302.0,-24.0,576.0,contract
8.538869380950928,340.0,-20.0,400.0,contract
8.538869380950928,288.0,9.0,0.0,contract
8.542890310287476,279.0,20.0,400.0,contract
8.542890310287476,275.0,10.0,0.0,contract
8.542890310287476,321.0,4.0,0.0,contract
8.54687237739563,327.0,9.0,0.0,contract
8.54687237739563,370.0,23.0,529.0,contract
8.54687237739563,368.0,35.0,1225.0,contract
8.55087661743164,193.0,21.0,441.0,contract
8.55087661743164,233.0,-28.0,784.0,contract
8.555274724960327,403.0,-48.0,2304.0,contract
8.555274724960327,392.0,-7.0,0.0,contract
8.555274724960327,327.0,34.0,1156.0,contract
